Customer_ID,Churn_label
4385-ZKVNW,Stayed
4389-UEFCZ,Stayed
4390-KYULV,Churned
4391-LNRXK,Stayed
4391-RESHN,Churned
4393-GEADV,Stayed
4393-OBCRR,Joined
4393-RYCRE,Stayed
4395-PZMSN,Stayed
4396-KLSEH,Stayed
4397-FRLTA,Stayed
4398-HSCJH,Churned
4402-FTBXC,Stayed
4403-BWPAY,Stayed
4404-HIBDJ,Churned
4412-YLTKF,Churned
4415-IJZTP,Churned
4415-WNGVR,Stayed
4418-LZMSV,Stayed
4419-UJMUS,Stayed
4422-QVIJA,Stayed
4423-JWZJN,Stayed
4423-YLHDV,Churned
4424-TKOPW,Churned
4425-OWHWB,Stayed
4429-WYGFR,Stayed
4430-UZIPO,Churned
4430-YHXGG,Stayed
4431-EDMIQ,Stayed
4432-ADRLB,Churned
4433-JCGCG,Churned
4439-JMPMT,Churned
4439-YRNVD,Stayed
4441-NIHPT,Churned
4443-EMBNA,Stayed
4445-KWOKW,Stayed
4445-ZJNMU,Stayed
4446-BZKHU,Churned
4450-DLLMH,Joined
4450-MDZFX,Stayed
4450-YOOHP,Stayed
4451-RWASJ,Stayed
4452-QIIEB,Stayed
4452-ROHMO,Stayed
4455-BFSPD,Stayed
4456-RHSNB,Stayed
4458-KVRBJ,Stayed
4459-BBGHE,Stayed
4462-CYWMH,Stayed
4464-JCOLN,Churned
4465-VDKIQ,Stayed
4468-KAZHE,Stayed
4468-YDOVK,Stayed
4471-KXAUH,Churned
4472-LVYGI,Stayed
4472-VESGY,Stayed
4475-NVTLU,Stayed
4476-OSWTN,Stayed
4480-MBMLB,Stayed
4480-QQRHC,Stayed
4482-EWFMI,Joined
4482-FTFFX,Stayed
4484-CGXFK,Churned
4484-GLZOU,Churned
4486-EFAEB,Stayed
4487-ZYJZK,Stayed
4488-KQFDT,Stayed
4488-PSYCG,Churned
4489-SNOJF,Churned
4495-LHSSK,Stayed
4500-HKANN,Stayed
4501-EQDRN,Churned
4501-UYKBC,Stayed
4501-VCPFK,Stayed
4503-BDXBD,Churned
4504-YOULA,Stayed
4505-EXZHB,Churned
4508-OEBEY,Stayed
4510-HIMLV,Churned
4510-PYUSH,Churned
4512-ZUIYL,Churned
4513-CXYIX,Stayed
4514-GFCFI,Churned
4518-FZBSX,Stayed
4521-WFJAI,Stayed
4521-YEEHE,Stayed
4522-AKYLR,Stayed
4522-XRWWI,Stayed
4523-WXCEF,Churned
4524-QCSSM,Stayed
4525-VZCZG,Stayed
4526-EXKKN,Stayed
4526-RMTLL,Stayed
4526-ZJJTM,Stayed
4529-CKBCL,Churned
4530-NDRKU,Stayed
4531-AUZNK,Stayed
4534-WGCIR,Stayed
4536-PLEQY,Stayed
4537-CIBHB,Stayed
4537-DKTAL,Joined
4538-WNTMJ,Stayed
4541-RMRLG,Churned
4544-RXFMG,Stayed
4546-FOKWR,Stayed
4547-FZJWE,Stayed
4547-KQRTM,Churned
4547-LYTDD,Churned
4548-SDBKE,Churned
4549-ZDQYY,Stayed
4550-EVXNY,Churned
4550-VBOFE,Churned
4553-DVPZG,Stayed
4554-YGZIH,Churned
4558-CGYCZ,Stayed
4558-FANTW,Churned
4559-UWIHT,Stayed
4560-WQAQW,Stayed
4565-EVZMJ,Stayed
4565-NLZBV,Stayed
4566-GOLUK,Churned
4566-NECEV,Stayed
4566-QVRRW,Churned
4567-AKPIA,Stayed
4568-KNYWR,Stayed
4568-TTZRT,Stayed
4570-QHXHL,Stayed
4572-DVCGN,Churned
4573-JKNAE,Stayed
4576-CSAJH,Churned
4578-PHJYZ,Stayed
4580-TMHJU,Churned
4581-LNWUM,Stayed
4581-SSPWD,Churned
4583-PARNH,Stayed
4584-LBNMK,Stayed
4585-HETAI,Churned
4587-NUKOX,Churned
4587-VVTOX,Churned
4588-YBNIB,Churned
4589-IUAJB,Stayed
4592-IWTJI,Churned
4597-ELFTS,Churned
4597-NUCQV,Churned
4598-XLKNJ,Churned
4598-ZADCK,Stayed
4603-JANFB,Churned
4607-CHPCA,Churned
4608-LCIMN,Stayed
4609-KNNWG,Stayed
4611-ANLQC,Stayed
4612-SSVHJ,Stayed
4612-THJBS,Churned
4614-NUVZD,Churned
4615-PIVVU,Stayed
4616-EWBNJ,Stayed
4616-ULAOA,Stayed
4619-EVPHY,Stayed
4622-YNKIJ,Stayed
4623-ZKHLY,Stayed
4625-EWPTF,Churned
4625-LAMOB,Stayed
4625-XMOYM,Stayed
4626-GYCZP,Churned
4626-OZDTJ,Stayed
4627-MIHJH,Stayed
4628-CTTLA,Churned
4628-WQCQQ,Churned
4629-NRXKX,Churned
4631-OACRM,Churned
4632-PAOYU,Stayed
4632-XJMEX,Stayed
4633-MKHYU,Stayed
4634-JLRJT,Joined
4635-EJYPD,Stayed
4636-JGAAI,Stayed
4636-OLWOE,Stayed
4636-QRJKY,Churned
4636-TVXVG,Stayed
4640-UHDOS,Churned
4641-FROLU,Stayed
4644-OBGFZ,Stayed
4644-PIZRT,Stayed
4646-QZXTF,Stayed
4647-MUZON,Stayed
4647-XXZAM,Stayed
4648-YPBTM,Stayed
4652-NNHNY,Churned
4652-ODEVH,Stayed
4654-DLAMQ,Stayed
4654-GGUII,Stayed
4654-ULTTN,Stayed
4656-CAURT,Stayed
4657-FWVFY,Stayed
4658-HCOHW,Churned
4659-NZRUF,Churned
4660-IRIBM,Stayed
4661-NJEUX,Joined
4662-EKDPQ,Churned
4664-NJCMS,Stayed
4667-OHGKG,Churned
4667-QONEA,Stayed
4670-TABXH,Stayed
4671-LXRDQ,Churned
4671-VJLCL,Stayed
4672-FOTSD,Stayed
4673-KKSLS,Stayed
4674-HGNUA,Stayed
4676-MQUEA,Stayed
4676-WLUHT,Stayed
4678-DVQEO,Churned
4680-KUTAJ,Stayed
4682-BLBUC,Stayed
4683-WYDOU,Stayed
4685-ERGHK,Stayed
4685-TFLLS,Stayed
4686-GEFRM,Stayed
4686-UXDML,Stayed
4690-LLKUA,Churned
4690-PKDQG,Stayed
4692-NNQRU,Stayed
4693-VWVBO,Joined
4694-PHWFW,Stayed
4695-VADHF,Churned
4695-WJZUE,Churned
4697-LUPSU,Joined
4698-KVLLG,Stayed
4700-UBQMV,Stayed
4701-AHWMW,Churned
4701-LKOZD,Stayed
4701-MLJPN,Churned
4702-HDRKD,Stayed
4702-IOQDC,Churned
4703-MQYKT,Stayed
4704-ERYFC,Churned
4706-AXVKM,Churned
4706-DGAHW,Joined
4707-MAXGU,Stayed
4707-YNOQA,Stayed
4709-LKHYG,Stayed
4710-FDUIZ,Churned
4710-NKCAW,Stayed
4712-AUQZO,Stayed
4712-UYOOI,Stayed
4713-LZDRV,Churned
4713-ZBURT,Stayed
4716-HHKQH,Stayed
4716-MRVEN,Stayed
4717-GHADL,Stayed
4718-DHSMV,Stayed
4718-WXBGI,Stayed
4719-UMSIY,Stayed
4720-VSTSI,Churned
4723-BEGSG,Stayed
4724-WXVWF,Stayed
4726-DLWQN,Stayed
4727-MCYZG,Joined
4729-XKASR,Churned
4730-AWNAU,Stayed
4732-RRJZC,Stayed
4735-ASGMA,Churned
4735-BJKOU,Stayed
4737-AQCPU,Stayed
4737-HOBAX,Stayed
4741-WWJQZ,Joined
4742-DRORA,Stayed
4742-TXUEX,Stayed
4745-LSPLO,Churned
4747-LCAQL,Stayed
4749-OJKQU,Stayed
4749-VFKVB,Churned
4750-UKWJK,Stayed
4750-ZRXIU,Churned
4751-ERMAN,Stayed
4753-PADAS,Stayed
4759-PXTAN,Stayed
4759-TRPLW,Churned
4760-THGOT,Stayed
4760-XOHVN,Churned
4763-PGDPO,Churned
4765-OXPPD,Churned
4767-HZZHQ,Stayed
4770-QAZXN,Stayed
4770-UEZOX,Joined
4774-HHGGS,Stayed
4776-XSKYQ,Stayed
4778-IZARL,Stayed
4779-ZGICK,Stayed
4781-ZXYGU,Joined
4782-OSFXZ,Stayed
4785-FCIFB,Stayed
4785-NKHCX,Stayed
4785-QRJHC,Churned
4786-UKSNZ,Churned
4789-KWMXN,Churned
4791-QRGMF,Churned
4795-KTRTH,Churned
4795-UXVCJ,Stayed
4795-WRNVT,Stayed
4797-AXPXK,Churned
4797-MIWUM,Stayed
4800-CZMPC,Churned
4800-VHZKI,Churned
4801-JZAZL,Stayed
4801-KFYKL,Stayed
4803-AXVYP,Churned
4803-LBYPN,Stayed
4804-NCPET,Stayed
4806-DXQCE,Stayed
4806-HIPDW,Churned
4806-KEXQR,Churned
4807-IZYOZ,Stayed
4808-YNLEU,Stayed
4811-JBUVU,Stayed
4813-HQMGZ,Stayed
4815-GBTCD,Stayed
4815-TUMEQ,Stayed
4815-YOSUK,Stayed
4816-JBHOV,Churned
4816-LXZYW,Churned
4816-OKWNX,Stayed
4817-KEQSP,Stayed
4817-QRJSX,Churned
4817-VYYWS,Churned
4818-DRBQT,Churned
4818-QIUFN,Churned
4819-HJPIW,Stayed
4821-SJHJV,Stayed
4821-WQOYN,Stayed
4822-LPTYJ,Stayed
4822-NGOCH,Churned
4822-RVYBB,Churned
4822-YCXMX,Churned
4824-GUCBY,Stayed
4825-FUREZ,Stayed
4825-XJGDM,Stayed
4826-DXMUP,Stayed
4826-TZEVA,Stayed
4826-XTSOH,Churned
4827-DPADN,Stayed
4827-LTQRJ,Stayed
4827-USJHP,Stayed
4828-FAZPK,Stayed
4829-AUOAX,Churned
4829-ZLJTK,Stayed
4830-FAXFM,Stayed
4831-EOBFE,Churned
4832-VRBMR,Stayed
4833-QTJNO,Stayed
4835-YSJMR,Stayed
4836-WNFNO,Stayed
4837-PZTIC,Stayed
4837-QUSFT,Stayed
4840-ORQXB,Stayed
4844-JJWUY,Churned
4846-WHAFZ,Churned
4847-QNOKA,Churned
4847-TAJYI,Stayed
4849-PYRLQ,Stayed
4851-BQDNX,Stayed
4853-OITSN,Stayed
4853-RULSV,Churned
4854-CIDCF,Joined
4854-SSLTN,Joined
4855-SNKMY,Churned
4859-ZSRDZ,Stayed
4860-IJUDE,Stayed
4860-YZGZM,Stayed
4868-AADLV,Stayed
4869-EPIUS,Stayed
4871-JTKJF,Churned
4872-JCVCA,Stayed
4872-VXRIL,Stayed
4873-ILOLJ,Churned
4877-EVATK,Churned
4877-TSOFF,Stayed
4878-BUNFV,Stayed
4879-GZLFH,Stayed
4881-GQJTW,Stayed
4881-JVQOD,Stayed
4883-KCPZJ,Stayed
4883-QICIH,Churned
4884-LEVMQ,Stayed
4884-TVUQF,Stayed
4884-ZTHVF,Stayed
4890-VMUAV,Stayed
4891-NLUBA,Stayed
4892-VLANZ,Churned
4893-GYUJU,Stayed
4895-TMWIR,Churned
4896-CPRPF,Stayed
4897-QSUYC,Churned
4900-MSOMT,Stayed
4902-OHLSK,Churned
4903-CNOZC,Stayed
4903-UYAVB,Churned
4905-JEFDW,Churned
4906-ZHGPK,Stayed
4908-XAXAY,Stayed
4909-JOUPP,Stayed
4910-AQFFX,Churned
4910-GMJOT,Churned
4911-BANWH,Churned
4912-PIGUY,Joined
4913-EHYUI,Churned
4915-BFSXL,Stayed
4918-FYJNT,Stayed
4918-QLLIW,Churned
4919-IKATY,Churned
4919-MOAVT,Churned
4922-CVPDX,Stayed
4923-ADWXJ,Stayed
4925-LMHOK,Churned
4926-UMJZD,Stayed
4927-WWOOZ,Joined
4929-BSTRX,Churned
4929-ROART,Stayed
4929-XIHVW,Joined
4931-TRZWN,Stayed
4933-BSAIP,Stayed
4933-IKULF,Stayed
4936-YPJNK,Stayed
4937-QPZPO,Stayed
4939-KYYPY,Stayed
4940-KHCWD,Stayed
4942-VZZOM,Stayed
4945-RVMTE,Stayed
4946-EDSEW,Churned
4947-DSMXK,Stayed
4948-WBBKL,Stayed
4950-BDEUX,Stayed
4950-HKQTE,Stayed
4951-UKAAQ,Churned
4952-YSOGZ,Churned
4955-VCWBI,Stayed
4957-SREEC,Stayed
4957-TIALW,Stayed
4957-TREIR,Joined
4958-GZWIY,Churned
4958-XCBDQ,Churned
4959-JOSRX,Churned
4962-CHQPW,Stayed
4967-WPNCF,Stayed
4971-PUYQO,Churned
4973-MGTON,Stayed
4973-RLZVI,Stayed
4976-LNFVV,Stayed
4979-HPRFL,Stayed
4980-URKXC,Stayed
4981-FLTMF,Stayed
4983-CCWMC,Joined
4983-CLMLV,Stayed
4986-MXSFP,Joined
4987-GQWPO,Stayed
4988-IQIGL,Churned
4989-LIXVT,Stayed
4990-ALDGW,Stayed
4992-LTJNE,Stayed
4993-JCRGJ,Stayed
4994-OBRSZ,Stayed
4998-IKFSE,Stayed
4999-IEZLT,Stayed
5002-GCQFH,Stayed
5003-OKNNK,Stayed
5003-XZWWO,Stayed
5006-MXVRN,Stayed
5010-IPEAQ,Stayed
5012-YSPJJ,Stayed
5013-SBUIH,Churned
5014-GSOUQ,Stayed
5014-WUQMG,Stayed
5016-ETTFF,Churned
5016-IBERQ,Stayed
5016-LIPDW,Stayed
5018-GWURO,Stayed
5018-HEKFO,Stayed
5018-LXQQG,Stayed
5019-GQVCR,Stayed
5020-ZSTTY,Churned
5022-JNQEQ,Stayed
5022-KVDQT,Stayed
5025-GOOKI,Stayed
5027-QPKTE,Churned
5027-XWQHA,Churned
5027-YOCXN,Stayed
5028-GZLDO,Churned
5028-HTLJB,Churned
5032-MIYKT,Joined
5032-USPKF,Stayed
5035-BVCXS,Stayed
5035-PGZXH,Stayed
5038-ETMLM,Stayed
5039-LZRQT,Stayed
5043-TRZWM,Joined
5044-LRQAQ,Stayed
5044-XDPYX,Stayed
5046-NUHWD,Stayed
5047-LHVLY,Churned
5049-GLYVG,Churned
5049-MUBWG,Stayed
5052-PNLOS,Churned
5054-IEXZT,Churned
5055-BRMNE,Stayed
5055-MGMGF,Stayed
5056-FIMPT,Stayed
5057-LCOUI,Churned
5057-RKGLH,Stayed
5060-TQUQN,Stayed
5061-PBXFW,Stayed
5062-CJJKH,Stayed
5063-IUOKK,Stayed
5066-GFJMM,Joined
5067-DGXLL,Joined
5067-WJEUN,Stayed
5067-XJQFU,Stayed
5071-FBJFS,Stayed
5073-RZGBK,Stayed
5073-WXOYN,Churned
5074-FBGHB,Stayed
5075-JSDKI,Stayed
5076-YVXCM,Stayed
5077-DXTCG,Churned
5081-NWSUP,Stayed
5084-OOVCJ,Stayed
5087-SUURX,Churned
5088-QZLRL,Joined
5089-IFSDP,Churned
5090-EMGTC,Stayed
5091-HFAZW,Joined
5092-STPKP,Stayed
5093-FEGLU,Stayed
5095-AESKG,Churned
5095-ETBRJ,Stayed
5099-BAILX,Churned
5103-MHMHY,Churned
5108-ADXWO,Churned
5110-CHOPY,Stayed
5115-GZDEL,Stayed
5115-SQAAU,Stayed
5117-IFGPS,Stayed
5117-ZSMHQ,Stayed
5118-MUEYH,Stayed
5119-KEPFY,Stayed
5119-NZPTV,Joined
5120-ZBLAI,Stayed
5122-CYFXA,Joined
5124-EOGYE,Stayed
5125-CNDSP,Stayed
5126-RCXYW,Stayed
5127-BZENZ,Stayed
5129-HHMZC,Stayed
5129-JLPIS,Stayed
5130-IEKQT,Churned
5130-YPIRV,Stayed
5131-PONJI,Stayed
5133-POWUA,Joined
5133-VRSAB,Stayed
5134-IKDAY,Churned
5135-GRQJV,Stayed
5135-RDDQL,Stayed
5136-GFPMB,Stayed
5136-KCKGI,Churned
5136-RGMZO,Stayed
5138-WVKYJ,Churned
5140-FOMCQ,Stayed
5141-ZUVBH,Stayed
5143-EGQFK,Churned
5143-WMWOG,Churned
5144-PQCDZ,Stayed
5144-TVGLP,Stayed
5146-CBVOE,Stayed
5146-YYFRZ,Stayed
5148-HKFIR,Stayed
5148-ORICT,Stayed
5149-CUZUJ,Stayed
5149-QYTTU,Stayed
5149-TGWDZ,Stayed
5150-ITWWB,Joined
5150-LJNSR,Stayed
5151-HQRDG,Stayed
5153-LXKDT,Stayed
5153-RTHKF,Stayed
5154-VEKBL,Churned
5155-AZQPB,Stayed
5156-UMKOW,Joined
5158-RIVOP,Stayed
5159-YFPKQ,Churned
5160-UXJED,Stayed
5161-UBZXI,Stayed
5161-XEUVX,Stayed
5167-GBFRE,Churned
5167-ZFFMM,Churned
5168-MQQCA,Stayed
5168-MSWXT,Stayed
5170-PTRKA,Stayed
5171-EPLKN,Stayed
5172-MIGPM,Stayed
5172-RKOCB,Stayed
5173-WXOQV,Joined
5173-ZXXXL,Joined
5174-ITUMV,Stayed
5174-RNGBH,Churned
5175-AOBHI,Churned
5175-WLYXL,Stayed
5176-LDKUH,Stayed
5176-LMJXE,Stayed
5176-OLSKT,Stayed
5177-RVZNU,Stayed
5178-LMXOP,Churned
5180-UCIIQ,Churned
5181-OABFK,Stayed
5183-KLYEM,Stayed
5183-SNMJQ,Stayed
5186-EJEGL,Stayed
5186-PEIZU,Stayed
5186-SAMNZ,Churned
5188-HGMLP,Stayed
5192-EBGOV,Churned
5193-QLVZB,Stayed
5195-KPUNQ,Stayed
5196-SGOAK,Churned
5196-WPYOW,Stayed
5197-LQXXH,Stayed
5197-PYEPU,Stayed
5197-YPYBZ,Stayed
5198-EFNBM,Stayed
5198-HQAEN,Stayed
5199-FPUSP,Stayed
5201-CBWYG,Stayed
5201-FRKKS,Stayed
5201-USSQZ,Stayed
5202-IVJNU,Churned
5203-XEHAX,Stayed
5204-HMGYF,Stayed
5204-QZXPU,Churned
5206-HPJKM,Stayed
5206-XZZQI,Stayed
5207-PLSTK,Joined
5208-FVQKB,Stayed
5208-HFSBT,Churned
5213-TWWJU,Stayed
5214-CHIWJ,Stayed
5214-NLTIT,Stayed
5215-LNLDJ,Stayed
5216-WASFJ,Stayed
5219-YIPTK,Churned
5220-AGAAX,Stayed
5222-IMUKT,Stayed
5222-JCXZT,Stayed
5223-UZAVK,Stayed
5226-NOZFC,Stayed
5227-JSCFE,Stayed
5228-EXCET,Churned
5229-DTFYB,Stayed
5229-PRWKT,Churned
5231-FIQPA,Stayed
5232-NXPAY,Stayed
5233-AOZUF,Stayed
5233-GEEAX,Churned
5236-PERKL,Churned
5236-XMZJY,Stayed
5240-CAOYT,Stayed
5240-IJOQT,Churned
5242-UOWHD,Stayed
5243-SAOTC,Stayed
5244-IRFIH,Churned
5245-VDBUR,Stayed
5248-KWLAR,Stayed
5248-RPYWW,Stayed
5248-YGIJN,Stayed
5249-QYHEX,Stayed
5256-SKJGO,Stayed
5260-UMPWX,Stayed
5261-QSHQM,Churned
5266-PFRQK,Stayed
5268-DSMNQ,Stayed
5269-NRGDP,Stayed
5271-DBYSJ,Stayed
5271-YNWVR,Churned
5274-XHAKY,Stayed
5275-PMFUT,Stayed
5275-SQEIZ,Churned
5276-KQWHG,Churned
5277-ZLOOR,Churned
5278-PNYOX,Stayed
5281-BUZGT,Churned
5285-MVEHD,Stayed
5286-YHCVC,Stayed
5287-QWLKY,Churned
5288-AHOUP,Stayed
5293-WXJAK,Churned
5294-CDGWY,Churned
5294-DMSFH,Stayed
5294-IMHHT,Stayed
5295-PCJOO,Churned
5296-BFCYD,Stayed
5296-PSYVW,Stayed
5297-MDOIR,Stayed
5298-GSTLM,Stayed
5299-RULOA,Churned
5299-SJCZT,Churned
5301-GAUUY,Churned
5302-BDJNT,Stayed
5304-EFJLP,Stayed
5306-BVTKJ,Stayed
5307-DZCVC,Churned
5307-UVGNB,Stayed
5309-TAIKL,Stayed
5310-NOOVA,Stayed
5311-IHLEI,Stayed
5312-IRCFR,Stayed
5312-TSZVC,Stayed
5312-UXESG,Stayed
5313-FPXWG,Stayed
5315-CKEQK,Stayed
5317-FLPJF,Stayed
5318-IXUZF,Churned
5318-YKDPV,Stayed
5320-BRKGK,Stayed
5321-NTRKC,Stayed
5322-TEUJK,Stayed
5322-ZSMZY,Stayed
5324-KTGCG,Stayed
5325-UWTWJ,Stayed
5327-CNLUQ,Stayed
5327-XOKKY,Stayed
5329-KRDTM,Stayed
5331-RGMTT,Stayed
5334-AFQJB,Stayed
5334-JLAXU,Stayed
5336-UFNZP,Stayed
5337-IIWKZ,Stayed
5338-YHWYT,Stayed
5339-PXDVH,Stayed
5339-TJFEK,Stayed
5343-SGUBI,Stayed
5345-BMKWB,Stayed
5346-BZCHP,Stayed
5348-CAGXB,Stayed
5349-AZPEW,Stayed
5349-IECLD,Churned
5351-QESIO,Joined
5353-WILCI,Stayed
5356-CSVSQ,Joined
5356-KZCKT,Stayed
5356-RHIPP,Churned
5357-TZHPP,Churned
5360-LJCNJ,Stayed
5360-XGYAZ,Stayed
5364-EVNIB,Churned
5364-XYIRR,Churned
5365-LLFYV,Joined
5366-IJEQJ,Churned
5366-OBVMR,Stayed
5370-IIVVL,Stayed
5371-VYLSX,Stayed
5372-FBKBN,Stayed
5373-SFODM,Churned
5375-XLDOF,Stayed
5376-DEQCP,Churned
5376-PCKNB,Stayed
5377-NDTOU,Stayed
5378-IKEEG,Churned
5380-AFSSK,Churned
5380-WJKOV,Churned
5380-XPJNZ,Stayed
5382-SOYZL,Stayed
5382-TEMLV,Stayed
5383-MMTWC,Churned
5384-ZTTWP,Stayed
5385-SUIRI,Churned
5386-THSLQ,Stayed
5387-ASZNZ,Stayed
5389-FFVKB,Churned
5392-AKEMH,Stayed
5393-HJZSM,Stayed
5393-RXQSZ,Churned
5394-MEITZ,Stayed
5394-SVGJV,Churned
5396-IZEPB,Stayed
5397-NSKQG,Stayed
5397-TUPSH,Stayed
5399-ZIMKF,Stayed
5402-HTOTQ,Stayed
5404-GGUKR,Stayed
5405-ZMYXQ,Stayed
5406-KGRMX,Stayed
5414-OFQCB,Stayed
5419-CONWX,Churned
5419-JKZNQ,Stayed
5419-JPRRN,Churned
5419-KLXBN,Churned
5423-BHIXO,Stayed
5424-RLQLC,Stayed
5429-LWCMV,Stayed
5433-KYGHE,Stayed
5438-QMDDL,Stayed
5439-WIKXB,Stayed
5440-FLBQG,Churned
5440-VHLUL,Stayed
5442-BHQNG,Joined
5442-BXVND,Stayed
5442-PPTJY,Stayed
5442-UTCVD,Churned
5442-XSDCW,Churned
5443-SCMKX,Stayed
5445-GLVOT,Stayed
5445-PZWGX,Churned
5445-UTODQ,Churned
5446-DKWYW,Stayed
5447-VYTKW,Stayed
5447-WZAFP,Stayed
5448-VWNAM,Stayed
5449-FIBXJ,Churned
5451-MHQOF,Stayed
5451-YHYPW,Stayed
5453-AXEPF,Stayed
5453-YBTWV,Stayed
5456-ITGIC,Stayed
5457-COLHT,Stayed
5458-CQJTA,Churned
5461-QKNTN,Stayed
5465-BUBFA,Stayed
5468-BPMMO,Stayed
5469-CTCWN,Churned
5469-NUJUR,Stayed
5472-CVMDX,Stayed
5473-KHBPS,Stayed
5474-LAMUQ,Stayed
5478-JJVZK,Stayed
5480-HPRRX,Churned
5480-TBGPH,Churned
5480-XTFFL,Stayed
5481-NTDOH,Stayed
5482-NUPNA,Churned
5482-PLVPE,Churned
5482-VXSXJ,Stayed
5485-ITNPC,Stayed
5485-WUYWF,Churned
5493-SDRDQ,Churned
5494-HECPR,Churned
5494-WOZRZ,Stayed
5495-GPSRW,Stayed
5498-IBWPI,Stayed
5498-TXHLF,Churned
5499-ECUTN,Stayed
5501-TVMGM,Joined
5502-RLUYV,Churned
5504-WSIUR,Stayed
5505-OVWQW,Stayed
5510-BOIUJ,Churned
5512-IDZEI,Stayed
5514-YQENT,Stayed
5515-AKOAJ,Churned
5515-IDEJJ,Churned
5515-RUGKN,Stayed
5519-NPHVG,Churned
5519-TEEUH,Stayed
5519-YLDGW,Churned
5520-FVEWJ,Churned
5522-JBWMO,Joined
5522-NYKPB,Stayed
5524-KHNJP,Stayed
5527-ACHSO,Stayed
5529-GIBVH,Stayed
5533-NHFRF,Stayed
5533-RJFTJ,Stayed
5536-RTPWK,Churned
5536-SLHPM,Churned
5537-UXXVS,Stayed
5539-HIVAK,Stayed
5539-TMZLF,Churned
5542-DHSXL,Stayed
5542-NKVRU,Stayed
5542-TBBWB,Joined
5543-QDCRY,Stayed
5546-BYZSM,Stayed
5546-QUERU,Stayed
5549-ZGHFB,Stayed
5550-VFRLC,Churned
5552-ZNFSJ,Churned
5553-AOINX,Stayed
5555-RNPGT,Stayed
5561-NWEVX,Churned
5562-BETPV,Joined
5562-YJQGT,Joined
5564-NEMQO,Churned
5565-FILXA,Churned
5566-SOEZD,Stayed
5567-GZKQY,Stayed
5567-WSELE,Churned
5568-DMXZS,Stayed
5569-IDSEY,Stayed
5569-KGJHX,Churned
5569-OUICF,Churned
5570-PTWEH,Churned
5572-ZDXHY,Churned
5574-NXZIU,Stayed
5575-GNVDE,Stayed
5575-TPIZQ,Stayed
5577-OTWWW,Churned
5578-NKCXI,Stayed
5583-EJXRD,Stayed
5583-SXDAG,Churned
5590-BYNII,Churned
5590-YRFJT,Churned
5590-ZSKRV,Stayed
5593-SUAOO,Stayed
5597-GLBUC,Churned
5598-IKHQQ,Stayed
5599-HVLTW,Stayed
5600-KTXFM,Joined
5600-PDUJF,Stayed
5602-BVFMK,Stayed
5605-IYGFG,Stayed
5605-XNWEN,Stayed
5606-AMZBO,Stayed
5609-CEBID,Churned
5609-IMCGG,Stayed
5614-DNZCE,Stayed
5616-PRTNT,Churned
5619-PTMIK,Stayed
5619-XZZKR,Stayed
5622-UEJFI,Stayed
5624-BQSSA,Churned
5624-RYAMH,Stayed
5626-MGTUK,Stayed
5627-TVBPP,Stayed
5628-FCGYG,Stayed
5628-RKIFK,Stayed
5630-AHZIL,Joined
5630-IXDXV,Stayed
5639-NTUPK,Stayed
5640-CAXOA,Stayed
5641-DMBFJ,Stayed
5642-MHDQT,Stayed
5644-PDMZC,Churned
5647-FXOTP,Stayed
5647-URDKA,Stayed
5649-ANRML,Churned
5649-RXQTV,Stayed
5649-TJHOV,Churned
5649-VUKMC,Churned
5650-VDUDS,Churned
5650-YLIBA,Stayed
5651-CPDND,Stayed
5651-CRHKQ,Stayed
5651-WYIPH,Stayed
5651-YLPRD,Stayed
5652-MSDEY,Stayed
5655-JSMZM,Churned
5656-JAMLX,Stayed
5656-MJEFC,Stayed
5663-QBGIS,Stayed
5666-CYCYZ,Stayed
5666-MBJPT,Stayed
5668-MEISB,Stayed
5669-SRAIP,Churned
5671-RQRLP,Stayed
5671-UUNXD,Stayed
5673-FSSMF,Churned
5673-TIYIB,Churned
5676-CFLYY,Stayed
5678-VFNEQ,Stayed
5680-LQOGP,Stayed
5681-LLOEI,Stayed
5684-FJVYR,Stayed
5685-IIXLY,Churned
5686-CMAWK,Stayed
5687-DKDTV,Churned
5688-KZTSN,Churned
5692-FPTAH,Churned
5692-ICXLW,Stayed
5693-PIPCS,Stayed
5696-CEIQJ,Stayed
5696-EXCYS,Stayed
5696-JVVQY,Stayed
5696-QURRL,Churned
5697-GOMBF,Stayed
5698-BQJOH,Churned
5699-BNCAS,Stayed
5701-GUXDC,Stayed
5701-SVCWR,Joined
5701-YVSVF,Stayed
5701-ZIKJE,Stayed
5702-KVQRD,Stayed
5702-SKUOB,Stayed
5707-ORNDZ,Churned
5707-ZMDJP,Stayed
5708-EVONK,Churned
5709-LVOEQ,Stayed
5712-AHQNN,Stayed
5712-PTIWW,Churned
5712-VBOXD,Stayed
5716-EZXZN,Stayed
5716-LIBJC,Stayed
5724-BIDBU,Stayed
5726-CVNYA,Stayed
5727-MYATE,Stayed
5729-KLZAR,Churned
5730-DBDSI,Stayed
5730-RIITO,Stayed
5732-IKGQH,Stayed
5734-EJKXG,Stayed
5736-YEJAX,Stayed
5740-YHGTW,Stayed
5743-KHMNA,Stayed
5747-PMBSQ,Churned
5748-RNCJT,Churned
5751-USDBL,Stayed
5753-QQWPW,Stayed
5756-JYOJT,Stayed
5756-OZRIO,Stayed
5759-RCVCB,Churned
5760-FXFVO,Stayed
5760-IFJOZ,Joined
5760-WRAHC,Stayed
5762-TJXGK,Stayed
5766-FTRTS,Stayed
