Customer_ID,Voice_Plan_ID,Broadband_Plan_Id,Streaming_ID,Invoice_Due_Date,Invoice_Date,No_Calls,No_Minutes,Roaming_Minutes,Total_Call_Charge,No_Extra_Channel_Subscription,Extra_Channel_Chargers,Total_Streaming_Charge,Extra_Data_GB_Used,Extra_Data_Charge,Total_Broadband_Charge,Service_Charge,Due_Charges,Paperless_Billing,Payment_Method
7459-IMVYU,V002,B001,S002,3/30/2023,1/30/2023,13,28,29,159,7,105,405,90,1800,2400,150,3114,No,Bank Withdrawal
7459-RRWQZ,V004,B001,S004,3/30/2023,1/30/2023,16,48,49,354,7,105,405,0,0,600,150,1509,Yes,Bank Withdrawal
7460-ITWWP,V003,B004,S003,3/30/2023,1/30/2023,18,41,42,318,2,30,330,0,0,600,150,1398,Yes,Bank Withdrawal
7463-IFMQU,V001,B001,S002,3/30/2023,1/30/2023,17,47,48,306,0,0,300,0,0,600,150,1356,No,Bank Withdrawal
7465-ZZRVX,V001,B004,S003,3/30/2023,1/30/2023,6,14,15,162,7,105,405,10,200,800,150,1517,Yes,Bank Withdrawal
7469-LKBCI,V001,B003,S004,3/30/2023,1/30/2023,11,33,34,234,1,15,315,0,0,600,150,1299,No,Credit Card
7470-DYNOE,V003,B001,S003,3/30/2023,1/30/2023,1,5,6,60,1,15,315,0,0,600,150,1125,Yes,Bank Withdrawal
7470-MCQTK,V004,B003,S002,3/30/2023,1/30/2023,0,,,0,9,135,435,0,0,600,150,1185,Yes,Bank Withdrawal
7471-MQPOS,V004,B001,S001,3/30/2023,1/30/2023,18,46,47,318,9,135,435,20,400,1000,150,1903,Yes,Bank Withdrawal
7471-WNSUF,V004,B002,S002,3/30/2023,1/30/2023,6,16,17,138,9,135,435,0,0,600,150,1323,No,Bank Withdrawal
7472-EQOAV,V001,B003,S001,3/30/2023,1/30/2023,12,30,31,195,7,105,405,0,0,600,150,1350,Yes,Bank Withdrawal
7473-ZBDSN,V004,B004,S004,3/30/2023,1/30/2023,20,45,46,315,3,45,345,0,0,600,150,1410,No,Mailed Check
7479-NITWS,V003,B003,S004,3/30/2023,1/30/2023,12,37,38,276,0,0,300,60,1200,1800,150,2526,Yes,Credit Card
7480-QNVZJ,V003,B002,S004,3/30/2023,1/30/2023,10,19,20,177,3,45,345,0,0,600,150,1272,Yes,Bank Withdrawal
7480-SPLEF,V004,B002,S004,3/30/2023,1/30/2023,9,12,13,126,0,0,300,0,0,600,150,1176,Yes,Bank Withdrawal
7481-ATQQS,V003,B002,S002,3/30/2023,1/30/2023,15,45,46,345,2,30,330,0,0,600,150,1425,Yes,Credit Card
7483-IQWIB,V003,B004,S004,3/30/2023,1/30/2023,14,39,40,237,5,75,375,0,0,600,150,1362,Yes,Bank Withdrawal
7486-KSRVI,V004,B002,S001,3/30/2023,1/30/2023,16,39,40,267,9,135,435,140,2800,3400,150,4252,Yes,Bank Withdrawal
7488-MXJIV,V004,B004,S003,3/30/2023,1/30/2023,19,43,44,279,6,90,390,10,200,800,150,1619,Yes,Bank Withdrawal
7492-TAFJD,V001,B002,S004,3/30/2023,1/30/2023,0,,,0,1,15,315,0,0,600,150,1065,No,Credit Card
7493-GVFIO,V003,B002,S002,3/30/2023,1/30/2023,6,13,14,129,4,60,360,0,0,600,150,1239,No,Credit Card
7493-TPUWZ,V002,B003,S004,3/30/2023,1/30/2023,8,24,25,192,8,120,420,0,0,600,150,1362,Yes,Bank Withdrawal
7495-OOKFY,V001,B003,S004,3/30/2023,1/30/2023,16,49,50,327,9,135,435,0,0,600,150,1512,Yes,Credit Card
7501-IWUNG,V001,B004,S004,3/30/2023,1/30/2023,0,1,2,63,6,90,390,30,600,1200,150,1803,Yes,Bank Withdrawal
7501-VTYLJ,V002,B001,S003,3/30/2023,1/30/2023,7,19,20,117,3,45,345,0,0,600,150,1212,No,Credit Card
7502-BNYGS,V001,B003,S002,3/30/2023,1/30/2023,11,32,33,216,4,60,360,0,0,600,150,1326,Yes,Credit Card
7503-EPSZW,V004,B004,S004,3/30/2023,1/30/2023,11,18,19,159,7,105,405,0,0,600,150,1314,Yes,Mailed Check
7503-MIOGA,V004,B003,S003,3/30/2023,1/30/2023,17,49,50,342,2,30,330,0,0,600,150,1422,Yes,Bank Withdrawal
7503-QQRVF,V001,B004,S004,3/30/2023,1/30/2023,11,26,27,198,7,105,405,0,0,600,150,1353,Yes,Credit Card
7503-ZGUZJ,V002,B004,S004,3/30/2023,1/30/2023,11,22,23,141,7,105,405,40,800,1400,150,2096,Yes,Mailed Check
7504-UWHNB,V003,B002,S002,3/30/2023,1/30/2023,15,40,41,315,9,135,435,100,2000,2600,150,3500,No,Bank Withdrawal
7508-DQAKK,V001,B002,S004,3/30/2023,1/30/2023,8,9,10,57,3,45,345,0,0,600,150,1152,Yes,Credit Card
7508-KBIMB,V001,B004,S002,3/30/2023,1/30/2023,1,2,3,51,10,150,450,0,0,600,150,1251,Yes,Credit Card
7508-MYBOG,V002,B001,S003,3/30/2023,1/30/2023,4,7,8,66,9,135,435,0,0,600,150,1251,Yes,Bank Withdrawal
7508-SMHXL,V003,B004,S003,3/30/2023,1/30/2023,0,2,3,36,2,30,330,0,0,600,150,1116,No,Credit Card
7511-YMXVQ,V004,B002,S004,3/30/2023,1/30/2023,0,,,0,9,135,435,20,400,1000,150,1585,Yes,Bank Withdrawal
7515-LODFU,V004,B003,S001,3/30/2023,1/30/2023,7,21,22,123,10,150,450,0,0,600,150,1323,No,Credit Card
7516-GMHUV,V002,B002,S004,3/30/2023,1/30/2023,13,41,42,288,1,15,315,0,0,600,150,1353,Yes,Credit Card
7517-LDMPS,V002,B002,S003,3/30/2023,1/30/2023,5,3,4,69,9,135,435,0,0,600,150,1254,Yes,Bank Withdrawal
7517-SAWMO,V002,B004,S004,3/30/2023,1/30/2023,13,26,27,198,1,15,315,0,0,600,150,1263,Yes,Bank Withdrawal
7519-JTWQH,V003,B003,S002,3/30/2023,1/30/2023,10,24,25,147,5,75,375,0,0,600,150,1272,Yes,Bank Withdrawal
7520-HQWJU,V001,B004,S002,3/30/2023,1/30/2023,9,23,24,129,3,45,345,0,0,600,150,1224,Yes,Bank Withdrawal
7521-AFHAB,V001,B004,S003,3/30/2023,1/30/2023,14,36,37,228,0,0,300,0,0,600,150,1278,No,Credit Card
7521-YXVZY,V004,B002,S004,3/30/2023,1/30/2023,5,5,6,30,5,75,375,0,0,600,150,1155,No,Mailed Check
7524-VRLPL,V002,B001,S002,3/30/2023,1/30/2023,7,13,14,144,6,90,390,0,0,600,150,1284,No,Credit Card
7526-BEZQB,V004,B002,S003,3/30/2023,1/30/2023,18,45,46,300,4,60,360,0,0,600,150,1410,Yes,Bank Withdrawal
7526-IVLYU,V004,B003,S004,3/30/2023,1/30/2023,14,36,37,228,5,75,375,0,0,600,150,1353,Yes,Credit Card
7527-QNRUS,V004,B003,S001,3/30/2023,1/30/2023,19,45,46,285,0,0,300,0,0,600,150,1335,Yes,Credit Card
7529-ZDFXI,V004,B004,S003,3/30/2023,1/30/2023,12,37,38,231,5,75,375,0,0,600,150,1356,Yes,Bank Withdrawal
7530-HDYDS,V003,B002,S002,3/30/2023,1/30/2023,9,18,19,159,2,30,330,0,0,600,150,1239,Yes,Credit Card
7531-GQHME,V001,B002,S004,3/30/2023,1/30/2023,18,39,40,267,2,30,330,0,0,600,150,1347,No,Credit Card
7534-BFESC,V002,B001,S004,3/30/2023,1/30/2023,13,31,32,183,3,45,345,0,0,600,150,1278,Yes,Bank Withdrawal
7537-CBQUZ,V001,B003,S001,3/30/2023,1/30/2023,9,26,27,228,0,0,300,0,0,600,150,1278,Yes,Bank Withdrawal
7537-RBWEA,V002,B003,S001,3/30/2023,1/30/2023,0,,,0,3,45,345,0,0,600,150,1095,Yes,Credit Card
7538-GWHML,V004,B003,S002,3/30/2023,1/30/2023,6,8,9,114,3,45,345,0,0,600,150,1209,No,Bank Withdrawal
7541-YLXCL,V004,B004,S001,3/30/2023,1/30/2023,14,27,28,216,0,0,300,0,0,600,150,1266,Yes,Credit Card
7542-CYDDM,V001,B001,S001,3/30/2023,1/30/2023,12,23,24,204,5,75,375,0,0,600,150,1329,No,Credit Card
7544-ZVIKX,V001,B004,S001,3/30/2023,1/30/2023,16,34,35,282,7,105,405,0,0,600,150,1437,Yes,Bank Withdrawal
7547-EKNFS,V003,B001,S004,3/30/2023,1/30/2023,7,18,19,144,4,60,360,0,0,600,150,1254,Yes,Bank Withdrawal
7548-SEPYI,V001,B003,S001,3/30/2023,1/30/2023,15,32,33,186,3,45,345,0,0,600,150,1281,Yes,Bank Withdrawal
7549-MYGPK,V003,B003,S001,3/30/2023,1/30/2023,5,9,10,57,8,120,420,0,0,600,150,1227,Yes,Bank Withdrawal
7550-WIQVA,V004,B002,S003,3/30/2023,1/30/2023,19,42,43,261,4,60,360,0,0,600,150,1371,Yes,Bank Withdrawal
7551-DACSP,V004,B001,S002,3/30/2023,1/30/2023,0,2,3,21,2,30,330,0,0,600,150,1101,Yes,Mailed Check
7551-JOHTI,V001,B004,S003,3/30/2023,1/30/2023,12,32,33,231,6,90,390,0,0,600,150,1371,No,Credit Card
7552-KEYGT,V002,B001,S001,3/30/2023,1/30/2023,14,44,45,312,0,0,300,0,0,600,150,1362,No,Bank Withdrawal
7554-AKDQF,V001,B001,S004,3/30/2023,1/30/2023,6,6,7,108,2,30,330,0,0,600,150,1188,No,Credit Card
7554-NEWDD,V002,B004,S002,3/30/2023,1/30/2023,12,32,33,261,0,0,300,0,0,600,150,1311,No,Bank Withdrawal
7558-IMLMT,V004,B001,S002,3/30/2023,1/30/2023,6,9,10,102,1,15,315,0,0,600,150,1167,Yes,Credit Card
7560-QJAVJ,V003,B001,S002,3/30/2023,1/30/2023,19,48,49,339,0,0,300,0,0,600,150,1389,No,Bank Withdrawal
7560-QRBXH,V004,B002,S004,3/30/2023,1/30/2023,4,9,10,132,3,45,345,0,0,600,150,1227,No,Mailed Check
7562-GSUHK,V001,B002,S003,3/30/2023,1/30/2023,17,41,42,273,0,0,300,0,0,600,150,1323,Yes,Credit Card
7562-UXTPG,V004,B002,S001,3/30/2023,1/30/2023,12,26,27,213,7,105,405,0,0,600,150,1368,Yes,Credit Card
7563-BIUPC,V002,B002,S002,3/30/2023,1/30/2023,4,6,7,33,3,45,345,40,800,1400,150,1928,Yes,Bank Withdrawal
7564-GHCVB,V003,B004,S003,3/30/2023,1/30/2023,7,7,8,111,7,105,405,80,1600,2200,150,2866,No,Bank Withdrawal
7566-DSRLQ,V003,B003,S002,3/30/2023,1/30/2023,9,13,14,144,4,60,360,70,1400,2000,150,2654,Yes,Bank Withdrawal
7567-ECMCM,V001,B001,S002,3/30/2023,1/30/2023,13,35,36,285,8,120,420,0,0,600,150,1455,Yes,Credit Card
7568-PODML,V004,B002,S002,3/30/2023,1/30/2023,0,,,0,8,120,420,0,0,600,150,1170,Yes,Mailed Check
7569-NMZYQ,V004,B001,S004,3/30/2023,1/30/2023,14,41,42,273,10,150,450,0,0,600,150,1473,Yes,Bank Withdrawal
7570-WELNY,V002,B001,S003,3/30/2023,1/30/2023,3,8,9,39,9,135,435,0,0,600,150,1224,Yes,Bank Withdrawal
7571-YXDAD,V002,B004,S001,3/30/2023,1/30/2023,13,38,39,219,9,135,435,0,0,600,150,1404,No,Credit Card
7572-KPVKK,V002,B001,S004,3/30/2023,1/30/2023,8,18,19,129,4,60,360,0,0,600,150,1239,Yes,Bank Withdrawal
7576-ASEJU,V002,B001,S004,3/30/2023,1/30/2023,10,25,26,165,9,135,435,0,0,600,150,1350,Yes,Credit Card
7576-JMYWV,V002,B002,S002,3/30/2023,1/30/2023,7,20,21,165,9,135,435,0,0,600,150,1350,Yes,Bank Withdrawal
7576-OYWBN,V003,B004,S003,3/30/2023,1/30/2023,13,30,31,240,5,75,375,0,0,600,150,1365,Yes,Bank Withdrawal
7577-SWIFR,V001,B004,S002,3/30/2023,1/30/2023,10,17,18,156,7,105,405,0,0,600,150,1311,Yes,Bank Withdrawal
7579-KKLOE,V002,B001,S002,3/30/2023,1/30/2023,16,47,48,321,0,0,300,0,0,600,150,1371,Yes,Credit Card
7579-OOPEC,V004,B004,S003,3/30/2023,1/30/2023,4,7,8,51,1,15,315,0,0,600,150,1116,No,Credit Card
7580-UGXNC,V001,B004,S002,3/30/2023,1/30/2023,11,26,27,228,6,90,390,0,0,600,150,1368,No,Credit Card
7581-EBBOU,V001,B001,S003,3/30/2023,1/30/2023,14,39,40,312,0,0,300,0,0,600,150,1362,Yes,Credit Card
7586-ZATGZ,V002,B003,S003,3/30/2023,1/30/2023,10,18,19,114,3,45,345,0,0,600,150,1209,Yes,Bank Withdrawal
7587-AOVVU,V003,B002,S002,3/30/2023,1/30/2023,8,14,15,132,3,45,345,0,0,600,150,1227,No,Bank Withdrawal
7587-RZNME,V001,B003,S001,3/30/2023,1/30/2023,19,49,50,342,6,90,390,0,0,600,150,1482,Yes,Bank Withdrawal
7590-VHVEG,V002,B001,S001,3/30/2023,1/30/2023,0,,,0,4,60,360,0,0,600,150,1110,Yes,Bank Withdrawal
7593-JNWRU,V002,B001,S001,3/30/2023,1/30/2023,19,49,50,372,2,30,330,0,0,600,150,1452,Yes,Bank Withdrawal
7593-XFKDI,V004,B003,S004,3/30/2023,1/30/2023,18,48,49,339,0,0,300,0,0,600,150,1389,No,Credit Card
7594-LZNWR,V002,B001,S001,3/30/2023,1/30/2023,6,14,15,117,0,0,300,0,0,600,150,1167,No,Credit Card
7594-RQHXR,V001,B001,S004,3/30/2023,1/30/2023,10,22,23,156,8,120,420,0,0,600,150,1326,Yes,Bank Withdrawal
7595-EHCDL,V004,B004,S001,3/30/2023,1/30/2023,0,,,0,4,60,360,0,0,600,150,1110,No,Credit Card
7595-EUIVN,V004,B002,S003,3/30/2023,1/30/2023,9,14,15,162,3,45,345,0,0,600,150,1257,No,Bank Withdrawal
7596-IIWYC,V003,B001,S003,3/30/2023,1/30/2023,13,36,37,273,3,45,345,0,0,600,150,1368,Yes,Bank Withdrawal
7596-LDUXP,V004,B002,S003,3/30/2023,1/30/2023,8,16,17,108,10,150,450,0,0,600,150,1308,Yes,Credit Card
7596-ZYWBB,V001,B002,S002,3/30/2023,1/30/2023,14,43,44,279,0,0,300,120,2400,3000,150,3729,Yes,Mailed Check
7598-UAASY,V003,B001,S004,3/30/2023,1/30/2023,11,21,22,123,4,60,360,0,0,600,150,1233,No,Bank Withdrawal
7599-FKVXZ,V004,B004,S004,3/30/2023,1/30/2023,5,2,3,81,7,105,405,0,0,600,150,1236,Yes,Bank Withdrawal
7599-NTMDP,V004,B001,S003,3/30/2023,1/30/2023,0,,,0,8,120,420,120,2400,3000,150,3570,No,Bank Withdrawal
7601-DHFWZ,V001,B004,S001,3/30/2023,1/30/2023,13,31,32,228,6,90,390,0,0,600,150,1368,No,Credit Card
7601-GNDYK,V002,B004,S003,3/30/2023,1/30/2023,7,21,22,183,4,60,360,0,0,600,150,1293,No,Credit Card
7601-WFVZV,V002,B002,S001,3/30/2023,1/30/2023,7,18,19,144,7,105,405,0,0,600,150,1299,No,Credit Card
7602-DBTOU,V001,B003,S004,3/30/2023,1/30/2023,15,38,39,234,10,150,450,0,0,600,150,1434,No,Credit Card
7602-MVRMB,V004,B001,S004,3/30/2023,1/30/2023,15,47,48,351,4,60,360,0,0,600,150,1461,Yes,Bank Withdrawal
7603-USHJS,V003,B002,S001,3/30/2023,1/30/2023,6,15,16,150,4,60,360,0,0,600,150,1260,Yes,Credit Card
7605-BDWDC,V001,B004,S002,3/30/2023,1/30/2023,0,,,0,4,60,360,0,0,600,150,1110,Yes,Bank Withdrawal
7605-SNLQG,V004,B002,S004,3/30/2023,1/30/2023,6,6,7,33,10,150,450,0,0,600,150,1233,Yes,Credit Card
7606-BPHHN,V001,B001,S002,3/30/2023,1/30/2023,11,30,31,195,10,150,450,0,0,600,150,1395,Yes,Credit Card
7607-QKKTJ,V001,B001,S003,3/30/2023,1/30/2023,13,33,34,234,4,60,360,60,1200,1800,150,2544,Yes,Credit Card
7608-RGIRO,V004,B002,S002,3/30/2023,1/30/2023,7,18,19,159,4,60,360,0,0,600,150,1269,Yes,Credit Card
7609-NRNCA,V004,B003,S002,3/30/2023,1/30/2023,17,42,43,306,1,15,315,0,0,600,150,1371,No,Credit Card
7609-YBPXG,V002,B002,S001,3/30/2023,1/30/2023,10,19,20,117,7,105,405,80,1600,2200,150,2872,No,Bank Withdrawal
7610-TVOPG,V002,B002,S004,3/30/2023,1/30/2023,4,8,9,114,5,75,375,0,0,600,150,1239,Yes,Bank Withdrawal
7611-YKYTC,V001,B004,S004,3/30/2023,1/30/2023,18,39,40,312,1,15,315,0,0,600,150,1377,No,Bank Withdrawal
7613-LLQFO,V003,B003,S003,3/30/2023,1/30/2023,8,12,13,81,1,15,315,0,0,600,150,1146,Yes,Bank Withdrawal
7614-QVWQL,V003,B001,S004,3/30/2023,1/30/2023,0,,,0,10,150,450,50,1000,1600,150,2200,Yes,Bank Withdrawal
7615-ESMYF,V004,B004,S003,3/30/2023,1/30/2023,0,,,0,9,135,435,0,0,600,150,1185,No,Bank Withdrawal
7617-EYGLW,V003,B003,S003,3/30/2023,1/30/2023,20,47,48,276,1,15,315,0,0,600,150,1341,No,Bank Withdrawal
7619-ODSGN,V002,B002,S004,3/30/2023,1/30/2023,10,17,18,111,10,150,450,0,0,600,150,1311,No,Bank Withdrawal
7619-PLRLP,V002,B001,S003,3/30/2023,1/30/2023,16,37,38,246,10,150,450,0,0,600,150,1446,No,Bank Withdrawal
7621-VPNET,V004,B003,S003,3/30/2023,1/30/2023,11,21,22,153,5,75,375,0,0,600,150,1278,Yes,Credit Card
7622-FWGEW,V004,B001,S003,3/30/2023,1/30/2023,14,32,33,186,5,75,375,0,0,600,150,1311,Yes,Bank Withdrawal
7622-NXQZR,V004,B004,S003,3/30/2023,1/30/2023,0,,,0,6,90,390,0,0,600,150,1140,Yes,Credit Card
7623-HKYRK,V004,B001,S004,3/30/2023,1/30/2023,13,28,29,159,9,135,435,0,0,600,150,1344,No,Mailed Check
7623-TRNQN,V002,B003,S004,3/30/2023,1/30/2023,13,40,41,240,4,60,360,0,0,600,150,1350,Yes,Mailed Check
7625-XCQRH,V004,B001,S004,3/30/2023,1/30/2023,10,16,17,138,1,15,315,0,0,600,150,1203,Yes,Bank Withdrawal
7627-JKIAZ,V004,B003,S004,3/30/2023,1/30/2023,16,37,38,276,4,60,360,0,0,600,150,1386,Yes,Credit Card
7629-WFGLW,V002,B003,S003,3/30/2023,1/30/2023,6,12,13,126,1,15,315,0,0,600,150,1191,No,Bank Withdrawal
7629-WIXZF,V001,B002,S003,3/30/2023,1/30/2023,3,7,8,111,3,45,345,0,0,600,150,1206,Yes,Bank Withdrawal
7632-MNYOY,V004,B003,S001,3/30/2023,1/30/2023,7,10,11,135,4,60,360,0,0,600,150,1245,No,Credit Card
7632-YUTXB,V001,B001,S002,3/30/2023,1/30/2023,6,13,14,129,8,120,420,0,0,600,150,1299,No,Credit Card
7633-MVPUY,V001,B003,S001,3/30/2023,1/30/2023,17,49,50,372,6,90,390,0,0,600,150,1512,Yes,Bank Withdrawal
7634-HLQJR,V004,B002,S001,3/30/2023,1/30/2023,0,1,2,48,7,105,405,0,0,600,150,1203,No,Credit Card
7634-WSWDB,V003,B001,S003,3/30/2023,1/30/2023,0,,,0,9,135,435,0,0,600,150,1185,Yes,Bank Withdrawal
7636-OWBPG,V004,B003,S004,3/30/2023,1/30/2023,0,,,0,5,75,375,0,0,600,150,1125,Yes,Credit Card
7636-PEPNS,V001,B001,S001,3/30/2023,1/30/2023,10,23,24,159,5,75,375,150,3000,3600,150,4284,Yes,Credit Card
7636-XUHWW,V003,B002,S002,3/30/2023,1/30/2023,1,4,5,27,3,45,345,0,0,600,150,1122,Yes,Credit Card
7638-QVMVY,V001,B001,S001,3/30/2023,1/30/2023,10,26,27,198,7,105,405,0,0,600,150,1353,Yes,Bank Withdrawal
7639-LIAYI,V004,B001,S001,3/30/2023,1/30/2023,10,29,30,192,4,60,360,0,0,600,150,1302,Yes,Credit Card
7639-OPLNG,V001,B001,S002,3/30/2023,1/30/2023,13,28,29,174,6,90,390,0,0,600,150,1314,Yes,Bank Withdrawal
7639-SUPCW,V002,B001,S004,3/30/2023,1/30/2023,4,4,5,102,9,135,435,20,400,1000,150,1687,Yes,Credit Card
7641-EUYET,V002,B002,S003,3/30/2023,1/30/2023,20,49,50,372,8,120,420,0,0,600,150,1542,Yes,Bank Withdrawal
7641-TQFHN,V002,B003,S004,3/30/2023,1/30/2023,9,15,16,120,3,45,345,0,0,600,150,1215,No,Credit Card
7643-RCHXS,V002,B004,S001,3/30/2023,1/30/2023,14,42,43,306,2,30,330,0,0,600,150,1386,No,Bank Withdrawal
7644-OMVMY,V003,B002,S004,3/30/2023,1/30/2023,7,16,17,108,8,120,420,0,0,600,150,1278,No,Credit Card
7647-GYYKX,V001,B004,S002,3/30/2023,1/30/2023,18,42,43,246,4,60,360,0,0,600,150,1356,Yes,Bank Withdrawal
7649-PHJVR,V002,B003,S002,3/30/2023,1/30/2023,15,33,34,234,7,105,405,0,0,600,150,1389,No,Mailed Check
7649-SIJJF,V004,B003,S001,3/30/2023,1/30/2023,6,11,12,138,1,15,315,0,0,600,150,1203,Yes,Credit Card
7654-YWJUF,V003,B004,S002,3/30/2023,1/30/2023,10,15,16,105,9,135,435,0,0,600,150,1290,Yes,Bank Withdrawal
7657-DYEPJ,V001,B003,S002,3/30/2023,1/30/2023,4,6,7,93,6,90,390,0,0,600,150,1233,Yes,Credit Card
7658-UYUQS,V001,B004,S002,3/30/2023,1/30/2023,7,22,23,126,8,120,420,0,0,600,150,1296,No,Bank Withdrawal
7660-HDPJV,V002,B001,S002,3/30/2023,1/30/2023,7,10,11,120,9,135,435,0,0,600,150,1305,Yes,Bank Withdrawal
7661-CPURM,V002,B001,S004,3/30/2023,1/30/2023,19,43,44,279,1,15,315,0,0,600,150,1344,Yes,Credit Card
7663-CUXZB,V004,B003,S004,3/30/2023,1/30/2023,8,15,16,120,8,120,420,0,0,600,150,1290,No,Bank Withdrawal
7663-RGWBC,V003,B003,S004,3/30/2023,1/30/2023,8,9,10,57,5,75,375,0,0,600,150,1182,Yes,Credit Card
7663-YJHSN,V003,B001,S001,3/30/2023,1/30/2023,15,44,45,297,7,105,405,70,1400,2000,150,2852,Yes,Bank Withdrawal
7663-ZTEGJ,V001,B002,S004,3/30/2023,1/30/2023,21,50,51,300,10,150,450,100,2000,2600,150,3500,No,Credit Card
7665-NKLAV,V004,B002,S001,3/30/2023,1/30/2023,0,,,0,4,60,360,0,0,600,150,1110,No,Credit Card
7665-TOALD,V002,B004,S001,3/30/2023,1/30/2023,7,14,15,132,9,135,435,0,0,600,150,1317,Yes,Bank Withdrawal
7665-VIGUD,V001,B002,S002,3/30/2023,1/30/2023,6,17,18,141,6,90,390,0,0,600,150,1281,No,Credit Card
7666-WKRON,V001,B002,S003,3/30/2023,1/30/2023,9,24,25,177,7,105,405,0,0,600,150,1332,Yes,Bank Withdrawal
7668-XCFYV,V001,B001,S002,3/30/2023,1/30/2023,1,4,5,27,3,45,345,0,0,600,150,1122,Yes,Bank Withdrawal
7669-LCRSD,V004,B004,S002,3/30/2023,1/30/2023,10,17,18,141,10,150,450,0,0,600,150,1341,Yes,Mailed Check
7670-ZBPOQ,V004,B002,S003,3/30/2023,1/30/2023,13,26,27,228,1,15,315,0,0,600,150,1293,Yes,Bank Withdrawal
7672-VFMXZ,V003,B001,S004,3/30/2023,1/30/2023,9,15,16,150,1,15,315,0,0,600,150,1215,No,Bank Withdrawal
7673-BQGKU,V003,B003,S002,3/30/2023,1/30/2023,3,11,12,123,7,105,405,0,0,600,150,1278,No,Bank Withdrawal
7673-LPRNY,V004,B004,S002,3/30/2023,1/30/2023,17,49,50,372,8,120,420,0,0,600,150,1542,Yes,Bank Withdrawal
7674-YTAFD,V003,B004,S003,3/30/2023,1/30/2023,15,42,43,261,4,60,360,0,0,600,150,1371,Yes,Bank Withdrawal
7675-OZCZG,V003,B002,S001,3/30/2023,1/30/2023,11,30,31,255,2,30,330,10,200,800,150,1535,No,Bank Withdrawal
7677-SJJJK,V004,B002,S001,3/30/2023,1/30/2023,16,48,49,309,8,120,420,0,0,600,150,1479,No,Credit Card
7682-AZNDK,V001,B002,S004,3/30/2023,1/30/2023,11,18,19,114,1,15,315,0,0,600,150,1179,Yes,Bank Withdrawal
7683-CBDKJ,V003,B003,S002,3/30/2023,1/30/2023,17,46,47,273,8,120,420,0,0,600,150,1443,Yes,Bank Withdrawal
7684-XSZIY,V002,B001,S002,3/30/2023,1/30/2023,9,20,21,165,5,75,375,0,0,600,150,1290,No,Bank Withdrawal
7688-AWMDX,V002,B001,S004,3/30/2023,1/30/2023,18,48,49,324,7,105,405,0,0,600,150,1479,No,Bank Withdrawal
7690-KPNCU,V002,B003,S002,3/30/2023,1/30/2023,11,27,28,186,9,135,435,0,0,600,150,1371,Yes,Credit Card
7691-KGKGP,V003,B001,S002,3/30/2023,1/30/2023,2,2,3,66,4,60,360,0,0,600,150,1176,No,Credit Card
7691-XVTZH,V004,B003,S002,3/30/2023,1/30/2023,9,28,29,234,3,45,345,0,0,600,150,1329,Yes,Bank Withdrawal
7693-LCKZL,V002,B004,S002,3/30/2023,1/30/2023,4,12,13,126,1,15,315,0,0,600,150,1191,Yes,Bank Withdrawal
7693-QPEFS,V004,B003,S004,3/30/2023,1/30/2023,16,42,43,246,1,15,315,0,0,600,150,1311,Yes,Bank Withdrawal
7694-VLBWQ,V002,B002,S002,3/30/2023,1/30/2023,3,8,9,39,5,75,375,0,0,600,150,1164,No,Bank Withdrawal
7695-PKLCZ,V004,B004,S002,3/30/2023,1/30/2023,16,48,49,354,10,150,450,0,0,600,150,1554,No,Credit Card
7696-AMHOD,V004,B001,S002,3/30/2023,1/30/2023,7,9,10,132,8,120,420,0,0,600,150,1302,No,Credit Card
7696-CFTAT,V001,B001,S004,3/30/2023,1/30/2023,3,8,9,99,9,135,435,0,0,600,150,1284,No,Bank Withdrawal
7698-YFGEZ,V002,B002,S003,3/30/2023,1/30/2023,9,26,27,183,9,135,435,0,0,600,150,1368,No,Credit Card
7703-ZEKEF,V003,B004,S002,3/30/2023,1/30/2023,11,19,20,177,5,75,375,0,0,600,150,1302,Yes,Bank Withdrawal
7706-DZNKK,V001,B003,S003,3/30/2023,1/30/2023,15,45,46,330,8,120,420,0,0,600,150,1500,Yes,Credit Card
7706-YLMQA,V004,B001,S004,3/30/2023,1/30/2023,6,10,11,60,6,90,390,0,0,600,150,1200,No,Bank Withdrawal
7707-PYBBH,V003,B002,S004,3/30/2023,1/30/2023,13,37,38,246,10,150,450,0,0,600,150,1446,Yes,Credit Card
7710-JSYOA,V003,B004,S002,3/30/2023,1/30/2023,9,29,30,222,0,0,300,0,0,600,150,1272,Yes,Bank Withdrawal
7711-GQBZC,V002,B002,S001,3/30/2023,1/30/2023,7,19,20,177,2,30,330,0,0,600,150,1257,No,Bank Withdrawal
7711-YIJWC,V001,B004,S002,3/30/2023,1/30/2023,4,13,14,84,0,0,300,0,0,600,150,1134,No,Bank Withdrawal
7714-YXSMB,V002,B001,S003,3/30/2023,1/30/2023,12,26,27,168,1,15,315,0,0,600,150,1233,Yes,Bank Withdrawal
7716-YTYHG,V001,B001,S002,3/30/2023,1/30/2023,8,24,25,207,1,15,315,0,0,600,150,1272,Yes,Mailed Check
7717-BICXI,V002,B002,S003,3/30/2023,1/30/2023,10,16,17,123,2,30,330,0,0,600,150,1203,No,Credit Card
7718-RXDGG,V002,B004,S003,3/30/2023,1/30/2023,12,24,25,147,4,60,360,90,1800,2400,150,3057,Yes,Bank Withdrawal
